0, 0.000060000000000001025
0.0125, 0.00014856320048716766
0.025, 0.00042996859045934914
0.0375, 0.0009513516281427874
0.05, 0.0017912028767559669
0.0625, 0.0030591666260749786
0.075, 0.004895570196272532
0.0875, 0.007470514188844727
0.1, 0.010982331276248888
0.1125, 0.015655215513927012
0.125, 0.021735837018679604
0.1375, 0.02948878837962662
0.15, 0.03919075830314313
0.1625, 0.05112339248964909
0.175, 0.06556487825644733
0.1875, 0.0827803737041467
0.2, 0.10301148934566377
0.2125, 0.12646511474996391
0.225, 0.15330195948028424
0.2375, 0.1836252412376065
0.25, 0.21746999999999997
0.2625, 0.25479354124383136
0.275, 0.295467511275357
0.2875, 0.3392720817753709
0.3, 0.3858926687237511
0.3125, 0.43491953420378243
0.325, 0.48585052085579145
0.3375, 0.5380970519039445
0.35, 0.5909933997662717
0.3625, 0.6438090891786056
0.375, 0.6957641629813204
0.3875, 0.7460469069278407
0.4, 0.7938335106543362
0.4125, 0.8383090414175616
0.425, 0.8786890306914886
0.4375, 0.914240925465996
0.45, 0.9443046390538291
0.4625, 0.9683114518465225
0.475, 0.9858005606538993
0.4875, 0.996432654318075
0.5, 1
0.5125, 0.9964326543180752
0.525, 0.9858005606538993
0.5375, 0.9683114518465225
0.55, 0.9443046390538294
0.5625, 0.914240925465996
0.575, 0.8786890306914887
0.5875, 0.8383090414175615
0.6, 0.7938335106543365
0.6125, 0.7460469069278411
0.625, 0.6957641629813205
0.6375, 0.6438090891786061
0.65, 0.590993399766272
0.6625, 0.5380970519039444
0.675, 0.4858505208557916
0.6875, 0.43491953420378227
0.7, 0.3858926687237512
0.7125, 0.33927208177537127
0.725, 0.2954675112753573
0.7375, 0.25479354124383174
0.75, 0.21747000000000014
0.7625, 0.1836252412376064
0.775, 0.15330195948028444
0.7875, 0.1264651147499638
0.8, 0.1030114893456638
0.8125, 0.08278037370414688
0.825, 0.06556487825644736
0.8375, 0.051123392489649186
0.85, 0.039190758303143176
0.8625, 0.029488788379626575
0.875, 0.021735837018679642
0.8875, 0.015655215513927
0.9, 0.01098233127624889
0.9125, 0.007470514188844762
0.925, 0.004895570196272565
0.9375, 0.0030591666260749925
0.95, 0.0017912028767559148
0.9625, 0.0009513516281427405
0.975, 0.0004299685904593769
0.9875, 0.00014856320048716246
1, 0.000060000000000001025
