0, 0.08000000000000002
0.0125, 0.08141802648276114
0.025, 0.08566336332623664
0.0375, 0.09270983661706877
0.05, 0.10251400250422937
0.0625, 0.11501541504480811
0.075, 0.13013699887335078
0.0875, 0.14778552439711762
0.1, 0.1678521825875242
0.1125, 0.1902132558239858
0.125, 0.21473088065418816
0.1375, 0.2412538977681155
0.15, 0.2696187839454624
0.1625, 0.29965066023066356
0.175, 0.3311643701198085
0.1875, 0.3639656211120587
0.2, 0.3978521825875242
0.2125, 0.4326151326262835
0.225, 0.4680401460814938
0.2375, 0.5039088159651913
0.25, 0.54
0.2625, 0.5760911840348086
0.275, 0.6119598539185062
0.2875, 0.6473848673737165
0.3, 0.6821478174124758
0.3125, 0.7160343788879413
0.325, 0.7488356298801915
0.3375, 0.7803493397693365
0.35, 0.8103812160545376
0.3625, 0.8387461022318845
0.375, 0.8652691193458119
0.3875, 0.8897867441760143
0.4, 0.9121478174124757
0.4125, 0.9322144756028825
0.425, 0.9498630011266492
0.4375, 0.9649845849551919
0.45, 0.9774859974957707
0.4625, 0.9872901633829313
0.475, 0.9943366366737634
0.4875, 0.998581973517239
0.5, 1
0.5125, 0.998581973517239
0.525, 0.9943366366737634
0.5375, 0.9872901633829313
0.55, 0.9774859974957708
0.5625, 0.964984584955192
0.575, 0.9498630011266493
0.5875, 0.9322144756028824
0.6, 0.912147817412476
0.6125, 0.8897867441760146
0.625, 0.865269119345812
0.6375, 0.8387461022318847
0.65, 0.8103812160545377
0.6625, 0.7803493397693364
0.675, 0.7488356298801916
0.6875, 0.7160343788879412
0.7, 0.682147817412476
0.7125, 0.6473848673737168
0.725, 0.6119598539185063
0.7375, 0.576091184034809
0.75, 0.5400000000000001
0.7625, 0.5039088159651912
0.775, 0.4680401460814939
0.7875, 0.4326151326262834
0.8, 0.3978521825875243
0.8125, 0.363965621112059
0.825, 0.3311643701198086
0.8375, 0.2996506602306638
0.85, 0.26961878394546246
0.8625, 0.24125389776811546
0.875, 0.21473088065418822
0.8875, 0.19021325582398574
0.9, 0.16785218258752427
0.9125, 0.14778552439711778
0.925, 0.13013699887335084
0.9375, 0.11501541504480822
0.95, 0.10251400250422937
0.9625, 0.09270983661706877
0.975, 0.0856633633262367
0.9875, 0.08141802648276114
1, 0.08000000000000002
